"messageKey","","en","de","es","fr","pt","ru","zh"
"material.commodity.description.mechucoshightea","Mechucos high tea is so named for the dizzying highs caused by its consumption. Most users recommend restricting consumption to specific times of the day, and only with a side plate of restorative sandwiches and cakes.","","Mechucos high tea is so named for the dizzying highs caused by its consumption. Most users recommend restricting consumption to specific times of the day, and only with a side plate of restorative sandwiches and cakes.","Su nombre es dado por los grandes vértigos que otorga su consumo. La mayoría de los consumidores recomiendan su degustación en ciertos momentos del día y solo acompañado de un plato de sándwiches y pasteles reconstituyentes.","Mechucos high tea is so named for the dizzying highs caused by its consumption. Most users recommend restricting consumption to specific times of the day, and only with a side plate of restorative sandwiches and cakes.","Mechucos high tea is so named for the dizzying highs caused by its consumption. Most users recommend restricting consumption to specific times of the day, and only with a side plate of restorative sandwiches and cakes.","Мечукосский кайфочай получил свое название из-за эффекта, производимого его употреблением. Большинство его потребителей рекомендуют ограничивать питье кайфочая определенным временем суток и предварительно запасаться бутербродами и пирожными для утоления голода.","Mechucos兴奋茶被如此命名是因为在饮用后会感到一种令人晕眩的兴奋感。许多饮用者建议限制在一天中的特定时间饮用它，并只在有恢复三明治或蛋糕时这么做。"
"material.commodity.description.medbstarlube","The universal lubricator used in construction, machinery and agriculture. It also has a number of domestic applications. Its slogan is: ’The lube that keeps the galaxy spinning!’","","The universal lubricator used in construction, machinery and agriculture. It also has a number of domestic applications. Its slogan is: ’The lube that keeps the galaxy spinning!’","Es el lubricante universal empleado en construcción, maquinaria y agricultura. También tiene un gran número de aplicaciones en el ámbito doméstico. Su eslogan es: ""¡El lubricante que mantiene girando a la galaxia!"".","The universal lubricator used in construction, machinery and agriculture. It also has a number of domestic applications. Its slogan is: ’The lube that keeps the galaxy spinning!’","The universal lubricator used in construction, machinery and agriculture. It also has a number of domestic applications. Its slogan is: ’The lube that keeps the galaxy spinning!’","Универсальная смазка, используемая в строительстве, конструировании и сельском хозяйстве. Имеет также ряд домашних применений. Её девиз — «Галактика крутится на нашей смазке!»","这种通用润滑剂被用于建设，机械以及农业。它也在日常家庭中有所使用。其产品口号是：“保持全银河旋转的润滑剂！”"
"material.commodity.description.medicaldiagnosticequipment","Produced by: High Tech\nConsumed by: Service\n\nEquipment which allows for rapid diagnosis of a large number of ailments and diseases. This equipment also screens for and identifies prohibited substances.","","Produced by: High Tech\nConsumed by: Service\n\nEquipment which allows for rapid diagnosis of a large number of ailments and diseases. This equipment also screens for and identifies prohibited substances.","Producido por: Alta Tecnología\nConsumido por: Servicios\n\nEquipos que permiten diagnósticos rápidos para un gran número de enfermedades y dolencias. Este equipo también analiza y detecta sustancias prohibidas.","Produced by: High Tech\nConsumed by: Service\n\nEquipment which allows for rapid diagnosis of a large number of ailments and diseases. This equipment also screens for and identifies prohibited substances.","Produced by: High Tech\nConsumed by: Service\n\nEquipment which allows for rapid diagnosis of a large number of ailments and diseases. This equipment also screens for and identifies prohibited substances.","Производится: Высоко-технологичная\nПотребляется: Сфера услуг\n\nОборудование, которое позволяет быстро диагностировать большое количество недомоганий и болезней. Данное оборудование также помогает искать и обнаруживать запрещённые вещества.","产出于：高科技\n消耗于：服务\n\n能快速诊断大量不适与疾病的设备。这套设备也能筛查与识别违禁物质。"
"material.commodity.description.metaalloys","Meta-alloys have a complex lattice structure with large internal voids. They are cellular in nature, and formed organically. They are incredibly strong – much stronger than foamed aluminium for example. Many elements form the structure so technically they are alloys, but the composition is different in different parts of the cell walls for strength. They are good thermal insulators, and have a high melting point, but if they are melted they lose all their special properties and become a conventional alloy. They are easily machined, but as yet cannot be manufactured and are only found in space. They are associated with recently discovered alien entities nicknamed ’Large Barnacles’ by interstellar explorers. These appear to be common in certain parts of space, although no-one is certain why. This material has been heralded as the next step in materials technology. It is ultra-light and stronger and more versatile than most commercially available alloys.","","Meta-alloys have a complex lattice structure with large internal voids. They are cellular in nature, and formed organically. They are incredibly strong – much stronger than foamed aluminium for example. Many elements form the structure so technically they are alloys, but the composition is different in different parts of the cell walls for strength. They are good thermal insulators, and have a high melting point, but if they are melted they lose all their special properties and become a conventional alloy. They are easily machined, but as yet cannot be manufactured and are only found in space. They are associated with recently discovered alien entities nicknamed ’Large Barnacles’ by interstellar explorers. These appear to be common in certain parts of space, although no-one is certain why. This material has been heralded as the next step in materials technology. It is ultra-light and stronger and more versatile than most commercially available alloys.","Las metaaleaciones tienen una compleja estructura de red cristalina con grandes vacíos interiores. Son de naturaleza celular y se forman orgánicamente. Son increíblemente fuertes, mucho más fuerte que la espuma de aluminio, por ejemplo. Su estructura está formada por muchos elementos, así que técnicamente son aleaciones, pero la composición varía en diferentes partes de la pared celular para obtener mayor fortaleza. Son buenos aislantes térmicos y tienen un elevado punto de fusión, aunque al traspasarlo pierden sus propiedades y se convierten en aleaciones convencionales. Se manipulan fácilmente pero todavía no pueden ser creados, encontrándose únicamente en el espacio. Están relacionados con las estructuras alienígenas recién descubiertas y apodadas ""grandes percebes"" por los exploradores interestelares. Parecen ser frecuentes en determinadas áreas del espacio, aunque nadie sabe exactamente por qué. Se ha vaticinado que este material será el próximo paso en tecnología de materiales. Es ultraligero, mucho más fuerte y versátil que la mayoría de las aleaciones disponibles comercialmente.","Meta-alloys have a complex lattice structure with large internal voids. They are cellular in nature, and formed organically. They are incredibly strong – much stronger than foamed aluminium for example. Many elements form the structure so technically they are alloys, but the composition is different in different parts of the cell walls for strength. They are good thermal insulators, and have a high melting point, but if they are melted they lose all their special properties and become a conventional alloy. They are easily machined, but as yet cannot be manufactured and are only found in space. They are associated with recently discovered alien entities nicknamed ’Large Barnacles’ by interstellar explorers. These appear to be common in certain parts of space, although no-one is certain why. This material has been heralded as the next step in materials technology. It is ultra-light and stronger and more versatile than most commercially available alloys.","Meta-alloys have a complex lattice structure with large internal voids. They are cellular in nature, and formed organically. They are incredibly strong – much stronger than foamed aluminium for example. Many elements form the structure so technically they are alloys, but the composition is different in different parts of the cell walls for strength. They are good thermal insulators, and have a high melting point, but if they are melted they lose all their special properties and become a conventional alloy. They are easily machined, but as yet cannot be manufactured and are only found in space. They are associated with recently discovered alien entities nicknamed ’Large Barnacles’ by interstellar explorers. These appear to be common in certain parts of space, although no-one is certain why. This material has been heralded as the next step in materials technology. It is ultra-light and stronger and more versatile than most commercially available alloys.","Метасплавы имеют комплексную решетчатую структуру с множеством внутренних водородных карманов. По своей природе являются клеточными и образовываются органическим путём. Отличаются невероятной прочностью — к примеру, они намного крепче пенистого алюминия. Многие элементы образуют структуру, так что их можно с некоторой натяжкой назвать сплавами — при этом состав их частей различается, что приводит к неравномерной прочности. Являются хорошими теплоизоляторами и имеют высокую температуру плавления, но после переплавки теряют все свои особые свойства и становятся обычными сплавами. Легко поддаются обработке, но не могут быть произведены искусственно — найти их можно только в космосе. Их связывают с недавно обнаруженными инопланетными сущностями, которых межзвездные исследователи прозвали «Большими раками»[1]. Эти сущности в больших количествах водятся в некоторых частях космоса - хотя никто не знает, что их там привлекает. Считается, что метасплавы смогут вывести современную металлургию на новый уровень. Они очень лёгкие, прочные и куда более универсальные, нежели представленные на рынке сплавы.","Meta-alloy拥有一种复杂的格栅状结构，其间有大块空隙。它们天然地是蜂窝状的，并是以有机方式形成。它们相当坚固——比方说，比泡沫铝坚固的多。该结构由许多元素构成，所以技术上来说这算是合金，但为了提升强度，其在每个小格不同位置的成分是不同的。它们是优秀的热导体，并拥有很高的熔点，但它一旦被熔化便会失去所有特殊性质，转而变成一种普通合金。他们可以轻易地被加工，但至今仍无法被制造，只能在太空中找到。它们与近期被星际探索者发现的，戏称为“大藤壶”的外星实体有关。这些结构貌似在太空中的某些特定位置比较常见，不过没有人能确定这是为什么。这种材料被认为预示着材料科学的下一步飞跃。比起大多数商用合金，它极轻而又更坚固，并且用途更多。"
"material.commodity.description.methaneclathrate","Produced by: Mining only\nConsumed by: Refinery\n\nMethane Clathrate, CH4·5.75H2O or 4CH4·23H2O, is a chemical where methane is bound within a crystal lattice of water.","","Produced by: Mining only\nConsumed by: Refinery\n\nMethane Clathrate, CH4·5.75H2O or 4CH4·23H2O, is a chemical where methane is bound within a crystal lattice of water.","Producido por: Minería\nConsumido por: Refinería\n\nEl hidrato de metano, CH4·5.75H2O o 4CH4·23H2O, es una sustancia química donde el metano está confinado dentro de una red cristalina de agua.","Produced by: Mining only\nConsumed by: Refinery\n\nMethane Clathrate, CH4·5.75H2O or 4CH4·23H2O, is a chemical where methane is bound within a crystal lattice of water.","Produced by: Mining only\nConsumed by: Refinery\n\nMethane Clathrate, CH4·5.75H2O or 4CH4·23H2O, is a chemical where methane is bound within a crystal lattice of water.","Производится: Добыча с астероидов\nПотребляется: Перерабатывающая\n\nКлатрат метана (CH4−5,75H2O или 4CH4−23H2O) — химическое вещество, образуемое при связывании метана с кристаллической решёткой воды.","产出于：仅采矿\n消耗于：精炼\n\n天然气水合物，CH4·5.75H2O或4CH4·23H2O，是一种化学物质，其中甲烷被包裹在水分子组成的晶格中。"
"material.commodity.description.methanolmonohydratecrystals","Produced by: Mining only\nConsumed by: Colony, High Tech and Industrial\n\nMethanol Monohydrate, CH6O2, are crystals with unusual thermoelastic properties which are useful for mechanical and optical materials.","","Produced by: Mining only\nConsumed by: Colony, High Tech and Industrial\n\nMethanol Monohydrate, CH6O2, are crystals with unusual thermoelastic properties which are useful for mechanical and optical materials.","Producido por: Minería\nConsumido por: Colonia, Alta Tecnología e Industrial\n\nEl monohidrato de metanol, CH6O2, está formado por cristales con propiedades termoelásticas inusuales que son útiles para materiales mecánicos y ópticos.","Produced by: Mining only\nConsumed by: Colony, High Tech and Industrial\n\nMethanol Monohydrate, CH6O2, are crystals with unusual thermoelastic properties which are useful for mechanical and optical materials.","Produced by: Mining only\nConsumed by: Colony, High Tech and Industrial\n\nMethanol Monohydrate, CH6O2, are crystals with unusual thermoelastic properties which are useful for mechanical and optical materials.","Производится: Добыча с астероидов\nПотребляется: Колония, Высоко-технологичная и Промышленная\n\nМоногидрат метанола (CH6O2) в форме кристаллов, необычные термоэластичные свойства которых крайне важны для ряда материалов, применяющихся в машиностроении и производстве оптики. ","产出于：仅采矿\n消耗于：殖民地，高科技与工业\n\n一水甲醇，CH6O2，是一种拥有特殊热弹性的水晶，在机械和光学材料中很有用。"
"material.commodity.description.microcontrollers","Produced by: High Tech\nConsumed by: Industrial and Military\n\nMicro controllers are small units to provide actuation and process control for lightweight devices.","","Produced by: High Tech\nConsumed by: Industrial and Military\n\nMicro controllers are small units to provide actuation and process control for lightweight devices.","Producido por: Alta Tecnología\nConsumido por: Industrial y Militar\n\nLos microcontroladores son pequeñas unidades que proveen de actuadores y controles de proceso en dispositivos ligeros.","Produced by: High Tech\nConsumed by: Industrial and Military\n\nMicro controllers are small units to provide actuation and process control for lightweight devices.","Produced by: High Tech\nConsumed by: Industrial and Military\n\nMicro controllers are small units to provide actuation and process control for lightweight devices.","Производится: Высоко-технологичная\nПотребляется: Военная и Промышленная\n\nМикроконтроллеры — это маленькие приспособления для активации легких приборов и управления ими.","产出于：高科技\n消耗于：工业与军事\n\n微型控制器是用于为轻型设备提供驱动与处理控制的小型单元。"
"material.commodity.description.militarygradefabrics","Produced by: Industrial\nConsumed by: Military\n\nMade from high-grade fabrics which are highly durable as well as adaptive to different temperatures and weather conditions, this clothing is essential for military personnel.","","Produced by: Industrial\nConsumed by: Military\n\nMade from high-grade fabrics which are highly durable as well as adaptive to different temperatures and weather conditions, this clothing is essential for military personnel.","Producido por: Industrial\nConsumido por: Militar\n\nHecho a partir de tejidos de alta calidad, altamente resistentes y adaptables a diferentes temperaturas y condiciones meteorológicas. Esta ropa es esencial para personal militar.","Produced by: Industrial\nConsumed by: Military\n\nMade from high-grade fabrics which are highly durable as well as adaptive to different temperatures and weather conditions, this clothing is essential for military personnel.","Produced by: Industrial\nConsumed by: Military\n\nMade from high-grade fabrics which are highly durable as well as adaptive to different temperatures and weather conditions, this clothing is essential for military personnel.","Производится: Промышленная\nПотребляется: Военная\n\nЭта форма производится из высококачественной прочной ткани, подходящей для различных температур и погодных условий, поэтому для военных она незаменима. ","产出于：工业\n消耗于：军事\n\n用非常坚固并能适应不同温度和天气情况的高等级布料制成的衣物。它们对军事人员至关重要。"
"material.commodity.description.militaryintelligence","Highly confidential documents detailing military movements and military strategy. Possession of such documents is highly illegal, due to their sensitive nature. For the same reason they fetch an exceedingly large sum from the right buyer.","","Highly confidential documents detailing military movements and military strategy. Possession of such documents is highly illegal, due to their sensitive nature. For the same reason they fetch an exceedingly large sum from the right buyer.","Documentos altamente confidenciales que describen movimientos y estrategias militares. La posesión de tales documentos es completamente ilegal debido a su naturaleza sensible y por ello hay compradores que llegan a pagar una suma extremadamente alta por ellos.","Highly confidential documents detailing military movements and military strategy. Possession of such documents is highly illegal, due to their sensitive nature. For the same reason they fetch an exceedingly large sum from the right buyer.","Highly confidential documents detailing military movements and military strategy. Possession of such documents is highly illegal, due to their sensitive nature. For the same reason they fetch an exceedingly large sum from the right buyer.","Сверхсекретные документы с описанием перемещений войск и стратегии боевых действий. По причине их особой важности владение ими считается серьёзнейшим преступлением. По той же причине за них можно выручить огромные деньги, если найти подходящего покупателя.","高度机密的文件，详细描述了军事动向与战略。由于其敏感性质，拥有这类文件是高度非法的。也由于同样的原因，在正确的人那里可以用这换取一大笔钱。"
"material.commodity.description.mineralextractors","Produced by: Industrial\nConsumed by: Extraction\n\nIndustrially produced ’grey goo’ microdevices that are injected into minerals to separate specific constituents from mixed ores along grain boundaries. Extraction sites that utilise mineral extractors in their processes are significantly more efficient.","","Produced by: Industrial\nConsumed by: Extraction\n\nIndustrially produced ’grey goo’ microdevices that are injected into minerals to separate specific constituents from mixed ores along grain boundaries. Extraction sites that utilise mineral extractors in their processes are significantly more efficient.","Producido por: Industrial\nConsumido por: Extracción\n\nMicrodispositivos de ""plaga gris"" industriales que se inyectan en los minerales para separar ciertos constituyentes de menas mixtas a lo largo de los bordes del grano. Los lugares de extracción que utilizan los extractores de minerales en su proceso son significativamente más eficientes.","Produced by: Industrial\nConsumed by: Extraction\n\nIndustrially produced ’grey goo’ microdevices that are injected into minerals to separate specific constituents from mixed ores along grain boundaries. Extraction sites that utilise mineral extractors in their processes are significantly more efficient.","Produced by: Industrial\nConsumed by: Extraction\n\nIndustrially produced ’grey goo’ microdevices that are injected into minerals to separate specific constituents from mixed ores along grain boundaries. Extraction sites that utilise mineral extractors in their processes are significantly more efficient.","Производится: Промышленная\nПотребляется: Перерабатывающая\n\nПроизводимые на заводах микроустройства, известные как «серое вещество». Устройства вводят в минералы, чтобы отделить определённые элементы от смешанных руд вдоль границ зёрен. Экстракторы минералов позволяют значительно повысить производительность шахт.","产出于：工业\n消耗于：开采\n\n工业化生产的类“灰蛊”微型设备，用于注入至矿物来把混合矿石中的特定组分沿晶界分离出来。在生产过程中利用矿物提取器的开采站比其他的要高效得多。"
"material.commodity.description.mineraloil","Produced by: Agricultural\nConsumed by: Refinery\n\nThis is an organic oil that is a useful raw ingredient for producing a wide range of synthetic materials from plastics to ceramics. It is derived from the decay of organic materials, and can often be found beneath the ground on outdoor worlds. Surprisingly, mineral oil was burnt for energy on ancient Earth.","","Produktion: Landwirtschaft\nNachfrage: Raffinerie\n\nMithilfe dieses organischen Öls kann eine ganze Reihe synthetischer Materialien produziert werden, z. B. Plastik- und Keramikgegenstände. Es wird aus den Überresten organischer Materialien produziert, die oftmals im Boden von Freiluftwelten gefunden werden können. Erstaunlicherweise wurde Erdöl in früheren Zeiten auf der alten Erde als Brennstoff verwendet.","Producido por: Agrícola\nConsumido por: Refinería\n\nUn aceite orgánico utilizado como un ingrediente crudo para producir una amplia gama de materiales sintéticos, desde plásticos a cerámicas. Procede de la descomposición de materiales orgánicos y a menudo se puede encontrar bajo tierra en mundos terrestres. Sorprendentemente, este aceite era quemado para obtener energía en la vieja Tierra.","Produced by: Agricultural\nConsumed by: Refinery\n\nThis is an organic oil that is a useful raw ingredient for producing a wide range of synthetic materials from plastics to ceramics. It is derived from the decay of organic materials, and can often be found beneath the ground on outdoor worlds. Surprisingly, mineral oil was burnt for energy on ancient Earth.","Produced by: Agricultural\nConsumed by: Refinery\n\nThis is an organic oil that is a useful raw ingredient for producing a wide range of synthetic materials from plastics to ceramics. It is derived from the decay of organic materials, and can often be found beneath the ground on outdoor worlds. Surprisingly, mineral oil was burnt for energy on ancient Earth.","Производится: Сельско-хозяйственная\nПотребляется: Перерабатывающая\n\nНефть — ценный ресурс, который используется для производства широкого спектра синтетических материалов, от пластика до керамики. Обычно залежи этого ресурса, который возникает при разложении органических материалов, можно найти под поверхностью пленэрных миров. Как это ни удивительно, но в древности на Земле нефть сжигали, чтобы получить энергию.","产出于：农业\n消耗于：精炼\n\n一种用作原材料的有机油，可以用于生产从塑料到陶瓷的各种合成材料。它通过有机材料的分解而得到，并经常可以在户外的地下找到。很神奇的是，在古代地球人们会燃烧矿物油来获取能源。"
"material.commodity.description.modularterminals","Used by factions as a reward for mission contracts.\nConsumed by: High Tech\n\nModular terminals are ubiquitous items that provide a hardware display of data in a visual and audio format.","","Used by factions as a reward for mission contracts.\nConsumed by: High Tech\n\nModular terminals are ubiquitous items that provide a hardware display of data in a visual and audio format.","Usado por las facciones como recompensa por contratos de misiones.\nConsumido por: Alta Tecnología\n\nLos terminales modulares son componentes de uso muy común que muestran datos del hardware en un formato visual y de audio.","Used by factions as a reward for mission contracts.\nConsumed by: High Tech\n\nModular terminals are ubiquitous items that provide a hardware display of data in a visual and audio format.","Used by factions as a reward for mission contracts.\nConsumed by: High Tech\n\nModular terminals are ubiquitous items that provide a hardware display of data in a visual and audio format.","Выдается в виде награды за выполнение заданий.\nПотребляется: Высоко-технологичная\n\nМодульные терминалы широко распространены. Используются для вывода сведений об оборудовании в визуальном или аудиоформате.","被派系用于完成任务的奖励。\n消耗于：高科技\n\n模块化终端是非常常见的物品，用于作为硬件提供视觉或听觉上的数据展示。"
"material.commodity.description.moissanite","Produced by: Planetary Mining\nConsumed by: Service (Orbital) and Tourist\n\nThis crystalline silicon carbide mineral has applications in electronics manufacture, and thermal energy absorption. It is also used in jewellery and other crafted items.","","Produced by: Planetary Mining\nConsumed by: Service (Orbital) and Tourist\n\nThis crystalline silicon carbide mineral has applications in electronics manufacture, and thermal energy absorption. It is also used in jewellery and other crafted items.","Producido por: Minería (superficie)\nConsumido por: Servicios (orbital) y Turismo\n\nEste carburo de silicio cristalino tiene muchas aplicaciones en fabricación electrónica y absorción de energía térmica. Se usa también en joyería y en manufactura de otros objetos.","Produced by: Planetary Mining\nConsumed by: Service (Orbital) and Tourist\n\nThis crystalline silicon carbide mineral has applications in electronics manufacture, and thermal energy absorption. It is also used in jewellery and other crafted items.","Produced by: Planetary Mining\nConsumed by: Service (Orbital) and Tourist\n\nThis crystalline silicon carbide mineral has applications in electronics manufacture, and thermal energy absorption. It is also used in jewellery and other crafted items.","Производится: Добывающая на пов.\nПотребляется: Сфера услуг орб., Туристическая\n\nЭтот кристаллический карбидокремниевый минерал применяется в изготовлении электроники и для поглощения тепловой энергии. Также используется в ювелирном деле и других ремеслах.","产出于：行星采矿\n消耗于：服务 (轨道) 与旅游\n\n这种晶态碳化硅矿物在电子设备制造与热量吸收中有所应用。它也被用于珠宝或其他工艺品。"
"material.commodity.description.mokojingbeastfeast","Marketed as ’the galaxy’s most dangerous cereal’, with a tag line imploring the consumer to ’eat it before it eats you’, Beast Feast claims to contain trace elements of over two hundred and twenty three confirmed man-eater species, allowing consumers to ’eat their way to the top of the food chain’.","","Marketed as ’the galaxy’s most dangerous cereal’, with a tag line imploring the consumer to ’eat it before it eats you’, Beast Feast claims to contain trace elements of over two hundred and twenty three confirmed man-eater species, allowing consumers to ’eat their way to the top of the food chain’.","Comercializado como ’el cereal más peligroso de la galaxia’ e implorando al consumidor con su lema ’cómaselo antes de que se le coma’, Banquete Bestial afirma contener oligoelementos de más de 223 especies devora-hombres confirmadas, lo que permite a los consumidores ’comerse su camino hacia lo alto de la cadena alimentaria’.","Marketed as ’the galaxy’s most dangerous cereal’, with a tag line imploring the consumer to ’eat it before it eats you’, Beast Feast claims to contain trace elements of over two hundred and twenty three confirmed man-eater species, allowing consumers to ’eat their way to the top of the food chain’.","Marketed as ’the galaxy’s most dangerous cereal’, with a tag line imploring the consumer to ’eat it before it eats you’, Beast Feast claims to contain trace elements of over two hundred and twenty three confirmed man-eater species, allowing consumers to ’eat their way to the top of the food chain’.","Рекламируется как ’самый опасный злак в галактике’. Лозунг предостерегает покупателя: ’Съешь его, пока оно не съело тебя!’ Утверждают, что ’Зверское яство’ содержит в следовых количествах клетки более двухсот двадцати трёх биологических видов, для которых были подтверждены случаи людоедства. Таким образом, потребители могут сразу ’прогрызть себе путь на вершину пищевой цепочки’.","这被标榜为“全银河最危险的谷物”，还有一段标语让消费者“在它吃掉你之前吃了它”。Beast Feast宣称其含有痕量的，来自超过223种已确认的食人物种的元素，能让消费者“吃上食物链顶端”。"
"material.commodity.description.momusbogspaniel","Famed for its inability to hunt through water, it makes such lifelike duck calls that some interesting cross breeds are now being researched.","","Famed for its inability to hunt through water, it makes such lifelike duck calls that some interesting cross breeds are now being researched.","Famosos por su incapacidad de cazar en el agua, estos animales imitan a la perfección la llamada de los patos, lo que ha hecho que se estén documentando cruces interesantes con otras razas.","Famed for its inability to hunt through water, it makes such lifelike duck calls that some interesting cross breeds are now being researched.","Famed for its inability to hunt through water, it makes such lifelike duck calls that some interesting cross breeds are now being researched.","Псы этой породы, неспособные охотиться в воде, настолько правдоподобно подражают утиному крику, что в настоящий момент исследуются некоторые любопытные межвидовые гибриды.","它因无法在水中狩猎而闻名，其发出的惟妙惟肖的鸭子叫声甚至让人开始研究一些有趣的杂交品种。"
"material.commodity.description.monazite","Monazite is a reddish-brown phosphate mineral containing thorium and sometimes uranium, making it radioactive.","","Monazite is a reddish-brown phosphate mineral containing thorium and sometimes uranium, making it radioactive.","Producido: Minería\nConsumido por: Turismo, Alta Tecnología, Refinería y Militar (superficie)\n\nLa monacita es un mineral fosfato marrón rojizo que contiene torio y, a veces, uranio, lo que la hace radiactivo.","Monazite is a reddish-brown phosphate mineral containing thorium and sometimes uranium, making it radioactive.","Monazite is a reddish-brown phosphate mineral containing thorium and sometimes uranium, making it radioactive.","Красновато-коричневый минерал-фосфат, содержащий торий и иногда уран, что делает его радиоактивным.","独居石是一种红棕色的磷酸盐矿物，其中有钍且有时还含有铀，这导致其具有放射性。"
"material.commodity.description.motronaexperiencejelly","A programmable narcotic created in small batches and pre-programmed to provide whatever experience the client wishes to hallucinate. Usually this drug is created only on a bespoke order from a known client, but some worlds are willing to sell Pre-programmed samples on the general market.","","A programmable narcotic created in small batches and pre-programmed to provide whatever experience the client wishes to hallucinate. Usually this drug is created only on a bespoke order from a known client, but some worlds are willing to sell Pre-programmed samples on the general market.","Un narcótico suministrado en pequeños bloques pre-programados para otorgar cualquier experiencia que el cliente desee alucinar. Normalmente se crea solo bajo pedido para clientes conocidos, pero algunos mundos están dispuestos a vender muestras pre-programadas en el mercado estándar.","A programmable narcotic created in small batches and pre-programmed to provide whatever experience the client wishes to hallucinate. Usually this drug is created only on a bespoke order from a known client, but some worlds are willing to sell Pre-programmed samples on the general market.","A programmable narcotic created in small batches and pre-programmed to provide whatever experience the client wishes to hallucinate. Usually this drug is created only on a bespoke order from a known client, but some worlds are willing to sell Pre-programmed samples on the general market.","Программируемый наркотик, создаваемый малыми партиями и предназначенный для вызова галлюцинаций, заранее заказанных клиентом. Обычно его делают под заказ проверенным потребителям, но на некоторых планетах заранее запрограммированные образцы продаются на широком рынке.","一种可编程的麻醉剂，仅小批量生产并预编程来为用户提供其幻想的任何体验。这种药物通常只被依据订单定制提供给熟客，但有些世界也乐意朝一般市场出售预编程的样本。"
"material.commodity.description.mukusubiichitinos","The chitinous native insects of nearby worlds are processed using industrial mining equipment, then re-constituted into convenient circles. Marketed as a food for those who like a little crunch.","","The chitinous native insects of nearby worlds are processed using industrial mining equipment, then re-constituted into convenient circles. Marketed as a food for those who like a little crunch.","Los insectos quitinosos nativos de mundos vecinos son procesados empleando equipamiento minero industrial y reconstituidos en cómodos aros. Se venden como alimento para aquellos a los que les guste comer algo crujiente.","The chitinous native insects of nearby worlds are processed using industrial mining equipment, then re-constituted into convenient circles. Marketed as a food for those who like a little crunch.","The chitinous native insects of nearby worlds are processed using industrial mining equipment, then re-constituted into convenient circles. Marketed as a food for those who like a little crunch.","Хитиновые насекомые с ближайших планет перерабатываются на шахтном оборудовании, после чего получившейся массе придаётся удобная круглая форма. Результат преподносится как лакомство для тех, кто любит похрустеть.","当地附近几颗星球的这种甲壳类昆虫会被使用工业采矿设备处理后，再被重塑成方便的圆圈形状。此后会作为一种食品，销售给那些喜欢嘎嘣脆的客户。"
"material.commodity.description.mulachigiantfungus","The fungal life forms found in Mulachi can grow to occupy entire continents! Specially trained teams are sent to the planet’s surface to industrially harvest large portions of the fungal structures, but workers must be wary of the deadly fungal spores.","","The fungal life forms found in Mulachi can grow to occupy entire continents! Specially trained teams are sent to the planet’s surface to industrially harvest large portions of the fungal structures, but workers must be wary of the deadly fungal spores.","Las formas de vida fúngicas encontradas en Mulachi pueden crecer hasta ocupar continentes enteros. Equipos especialmente entrenados son enviados a la superficie de los planetas para recoger industrialmente grandes porciones de estas estructuras; no obstante, deben ser cautelosos, ya que sus esporas son letales.","The fungal life forms found in Mulachi can grow to occupy entire continents! Specially trained teams are sent to the planet’s surface to industrially harvest large portions of the fungal structures, but workers must be wary of the deadly fungal spores.","The fungal life forms found in Mulachi can grow to occupy entire continents! Specially trained teams are sent to the planet’s surface to industrially harvest large portions of the fungal structures, but workers must be wary of the deadly fungal spores.","Грибная форма жизни, обнаруженная в системе Mulachi, может разрастаться на целые континенты! На поверхность планеты отправляются специально обученные отряды для промышленного сбора больших кусков грибниц — но им приходится постоянно помнить о смертельно опасных грибных спорах.","Mulachi上发现的这种真菌能生长以覆盖整片大陆！经过专业训练的团队被送至行星表面来工业化收获大片的真菌结构，但工人们必须小心致命的真菌孢子。"
"material.commodity.description.musgravite","Musgravite is an oxide mineral first discovered on Earth in the Musgrave mountain range in Australia, hence its name.","","Musgravite is an oxide mineral first discovered on Earth in the Musgrave mountain range in Australia, hence its name.","Producido por: Minería\nConsumido por: Turismo y Refinería\n\nLa musgravita es un mineral de óxido que se descubrió en la Tierra por primera vez en la cordillera de Musgrave en Australia, a la que debe su nombre.","Musgravite is an oxide mineral first discovered on Earth in the Musgrave mountain range in Australia, hence its name.","Musgravite is an oxide mineral first discovered on Earth in the Musgrave mountain range in Australia, hence its name.","Мусгравит — минерал-оксид, получивший свое название в честь горного хребта Мусграв в Австралии, где он впервые был найден.","马斯格莱石是一种氧化物矿物，它得名于地球上其首次被发现的地方，澳大利亚的马斯格雷夫山脉。"
